dummy,dummy
172103209443,GPPNK
172103209493,PNK
172104200862,GPKIM
172118210081,GPJNP
172103209294,GPPNK
172103212119,GPPNK
172103211340,GPPNK
172102801095,GPMAT
172108206940,GPSUG
172103209029,GPPNK
172103801629,GPPNK
172103209096,GPPNK
172108208740,GPSUG
172103211211,GPPNK
172103200769,GPPNK
172103707645,GPPNK
172103211489,GPPNK
172103200991,GPPNK
172103201042,MSPNK
172103201989,MSPNK
172103201228,MSPNK
172103200180,MSPNK
172103214555,MSPNK
172103209070,MSPNK
172103200925,GPPNK
172103701788,MSPNK
172103215275,MSPNK
172103211459,MSPNK
172103213860,GPBAL
172103213061,GPPNK
172119300046,GPWTP
172102801549,GPMAT
172104200876,GPSUD
172117203660,GPTKA
172103208896,GPPNK
172108217826,GPSUG
172106206106,GPTMA
172102801250,GPMAT
172106210735,GPTMA
172108217812,GPSUG
172101812040,GPBAL
172103209138,GPPNK
172103801469,GPPNK
172107200674,MSSUD
172102801081,GPMAT
172104200732,MSKIM
172103801252,GPPNK
172103801461,GPPNK
172102213621,GPMAT
172108208463,GPSUG
172103801271,GPPNK
172101801030,GPBAL
172108209343,GPSUG
172111216715,GPANT
172113203645,MSBTN
172108217934,MSSUG
172102801202,GPMAT
172108217788,GPSUG
172119300177,GPWTP
172103209399,GPPNK
172103801320,GPPNK
172111216543,GPANT
172108217790,GPSUG
172103759976,MSPNK
172102801073,GPMAT
172108208829,GPSUG
172106206079,GPTMA
172103209292,GPPNK
172104200825,GPKIM
172108208779,GPSUG
172103801597,GPPNK
172108217753,GPSUG
172108209015,SUG
172102202533,GPMAT
172101808643,MSBAL
172111216610,GPANT
172119300081,GPWTP
172104200680,KIM
172103209383,GPPNK
172103801192,GPPNK
172114203849,MSBLK
172106206097,GPTMA
172108208406,GPSUG
172108217791,GPSUG
172103209450,GPPNK
172117203698,GPTKA
172101812161,GPBAL
172106205916,GPTMA
172114203876,MSBLK
172103801428,GPPNK
172103209214,GPPNK
172103801472,GPPNK
172103801368,GPPNK
172106211662,GPTMA
172103208733,MSPNK
172106205931,GPTMA
172120217378,MSSIN
172103800350,GPPNK
172106205796,GPTMA
172108209342,GPSUG
172103209400,GPPNK
172111216675,GPANT
172101812122,GPBAL
172108208581,GPSUG
172119300060,GPWTP
172108217767,GPSUG
172119300156,GPWTP
172102801398,GPMAT
172107200691,GPSUD
172108209066,GPSUG
172102213863,GPMAT
172103209184,MSPNK
172103701634,MSPNK
172108205553,GPSUG
172108208700,GPSUG
172108217849,SUG
172103801525,PNK
172107200695,SUD
172120204406,SIN
172103801548,GPPNK
172107200738,GPSUD
172101812071,BAL
172102801506,GPMAT
172108209045,GPSUG
172108208632,GPSUG
172103801177,GPPNK
172102801376,GPMAT
172108209181,GPSUG
172103209452,GPPNK
172108209227,GPSUG
172103209438,GPPNK
172102213838,GPMAT
172108208400,MSSUG
172103801416,MSPNK
172106205668,GPTMA
172117203727,GPTKA
172104200744,GPKIM
172108217761,GPSUG
172102801190,GPMAT
172104200727,GPKIM
172106205786,GPTMA
172106205765,GPTMA
172102801178,GPMAT
172103208928,MSPNK
172103801512,GPPNK
172104200788,GPKIM
172108208593,GPSUG
172106201464,GPTMA
172114203756,GPBLK
172112203521,GPMAR
172104200863,GPKIM
172101812243,GPBAL
172101812291,GPBAL
172101812076,MSBAL
172111216702,GPANT
172103209326,MSPNK
172108206626,GPSUG
172103209447,GPPNK
172108217766,GPSUG
172108208644,GPSUG
172108208425,GPSUG
172108209107,GPSUG
172108217796,GPSUG
172103209437,GPPNK
172108208482,GPSUG
172108208727,GPSUG
172108208828,SUG
172108206928,MSSUG
172108209003,GPSUG
172108208461,GPSUG
172108209041,SUG
172112203511,MAR
172107200675,SUD
172108209163,GPSUG
172108209177,GPSUG
172108217694,GPSUG
172108208679,GPSUG
172108205978,GPSUG
172114203762,MSBAL
172108217752,GPSUG
172111211173,GPANT
172103801250,GPPNK
172103801161,MSPNK
172102801371,GPMAT
172103209330,GPPNK
172103801338,GPPNK
172108209362,GPSUG
172108217949,GPSUG
172103209468,GPPNK
172108209194,GPSUG
172113203617,MSBTN
172108208658,GPSUG
172120204408,GPSIN
172104200851,GPKIM
172104200699,MSKIM
172101810977,BAL
172111216645,GPANT
172103207954,GPPNK
172120204347,MSSIN
172117203722,GPTKA
172108217843,GPSUG
172103209081,MSPNK
172102801088,GPMAT
172101810971,GPBAL
172103209222,MSPNK
172103209075,MSPNK
172108217871,GPSUG
172103801536,GPPNK
172101812179,MSBAL
172103208675,GPPNK
172101812029,MSBAL
172101812159,GPBAL
172108208725,GPSUG
172102801210,GPMAT
172101812203,GPBAL
172103209466,GPPNK
172103209181,GPPNK
172103801230,MSPNK
172120217386,MSSIN
172104200781,GPKIM
172104200667,GPKIM
172109203614,GPPKN
172103209174,GPPNK
172101218090,GPBAL
172103801142,GPPNK
172101810950,GPBAL
172103209332,GPPNK
172108209139,GPSUG
172106205734,GPTMA
172106205712,GPTMA
172107200578,SUD
172108208366,GPSUG
172103207955,PNK
172102202472,GPMAT
172108205938,GPSUG
172108208629,GPSUG
172103209167,GPPNK
172108208732,GPSUG
172108208605,GPSUG
172106200942,GPTMA
172107200995,MSSUD
172108208864,GPSUG
172107200593,MSSUD
172111216540,GPANT
172111216571,GPANT
172101812052,GPBAL
172113203603,GPBTN
172102801079,GPMAT
172103207933,GPPNK
172103207934,GPPNK
172103205598,GPPNK
172103209099,GPPNK
172103209135,GPPNK
172103208640,GPPNK
172103208649,GPPNK
172103207937,GPPNK
172107200592,GPSUD
172108209154,GPSUG
172108209134,GPSUG
172108206042,GPSUG
172108208733,GPSUG
172106205655,GPTMA
172106205873,GPTMA
172106201661,GPTMA
172113203605,GPBTN
172106205771,GPTMA
172108208460,SUG
172102201352,GPMAT
172103800124,GPPNK
172118203609,GPJNP
172119300051,GPWTP
172120204363,SIN
172102801026,MAT
172102801096,GPMAT
172117203763,MSTKA
172101812647,GPBAL
172120204433,MSSIN
172106206220,MSTMA
172102801093,GPMAT
172106206139,GPTMA
172108205967,GPSUG
172102801689,GPMAT
172113203659,GPBTN
172102801416,GPMAT
172103209104,MSPNK
171102108305,MAT_707
171102209989,MAT_707
172101100009,MSBAL
172101100010,MSBAL
172101100011,MSBAL
172101100012,MSBAL
172101100013,GPBAL
172101100014,MSBAL
172101100015,MSBAL
172101100016,MSBAL
172101100017,GPBAL
172101100018,MSBAL
172101100019,GPBAL
172101100020,MSBAL
172101100021,MSBAL
172101100022,MSBAL
172101100023,MSBAL
172101100024,MSBAL
172101100025,MSBAL
172101100026,GPBAL
172101100028,MSBAL
172101100029,MSBAL
172101100030,MSBAL
172101100031,MSBAL
172101100032,MSBAL
172101100033,MSBAL
172101100034,MSBAL
172101100035,MSBAL
172101100036,MSBAL
172101100037,MSBAL
172101100038,MSBAL
172101100039,MSBAL
172101100040,MSBAL
172101100041,MSBAL
172101100042,MSBAL
172101100043,MSBAL
172101100044,MSBAL
172101100045,MSBAL
172101100046,MSBAL
172101100047,MSBAL
172101100048,MSBAL
172101100049,MSBAL
172101100050,MSBAL
172101100051,MSBAL
172101100052,MSBAL
172101100053,GPBAL
172101100054,MSBAL
172101100055,MSBAL
172101100056,MSBAL
172101100057,MSBAL
172101100058,MSBAL
172101100059,MSBAL
172101100060,MSBAL
172101100061,MSBAL
172101100062,MSBAL
172101100063,MSBAL
172101100064,MSBAL
172101100065,MSBAL
172101100066,MSBAL
172101100067,MSBAL
172101100068,MSBAL
172101100069,MSBAL
172101100070,MSBAL
172101100071,MSBAL
172101100072,MSBAL
172101100073,MSBAL
172101100074,MSBAL
172101100075,MSBAL
172101100076,MSBAL
172101100078,MSBAL
172101100079,MSBAL
172101100080,MSBAL
172101100081,MSBAL
172101100082,MSBAL
172101100083,MSBAL
172101100084,MSBAL
172101100085,MSBAL
172101100086,MSBAL
172101100088,MSBAL
172101100089,MSBAL
172101100091,BAL_O
172101100092,BAL_O
172101100093,BAL_O
172101100094,BAL_O
172101100096,BAL_O
172101100097,BAL_O
172101100098,GPBAL
172101100099,GPBAL
172101100100,MSBAL
172101100101,MSBAL
172101100102,MSBAL
172101100103,MSBAL
172101100104,MSBAL
172101100105,MSBAL
172101100106,MSBAL
172101100107,MSBAL
172101100108,MSBAL
172101100109,MSBAL
172101100110,BAL_O
172101100111,MSBAL
172101100112,MSBAL
172101100113,GPBAL
172101100114,MSBAL
172101100115,MSBAL
172101100116,GPBAL
172101100117,GPBAL
172101100118,MSBAL
172101100119,BAL_O
172101100120,MSBAL
172101100122,BAL_O
172101100123,BAL_O
172101100124,GPBAL
172101100125,GPBAL
172101100127,BAL_O
172101100130,MSBAL
172101100131,MSBAL
172101100132,MSBAL
172101100133,MSBAL
172101100134,MSBAL
172101100135,MSBAL
172101100136,MSBAL
172101100137,MSBAL
172101100139,MSBAL
172101100140,MSBAL
172101100141,MSBAL
172101100142,MSBAL
172101100143,MSBAL
172101100144,MSBAL
172101100145,MSBAL
172101100146,MSBAL
172101100147,MSBAL
172101100148,MSBAL
172101100149,MSBAL
172101100150,MSBAL
172101100151,MSBAL
172101100152,MSBAL
172101100153,MSBAL
172101100154,BAL_O
172101100155,MSBAL
172101100156,MSBAL
172101100158,MSBAL
172101100159,BAL_O
172101100160,BAL_O
172101100161,BAL_O
172101100162,BAL_O
172101100163,BAL_O
172101100164,BAL_O
172101100167,BAL_O
172101100169,MSBAL
172101100170,MSBAL
172101100171,MSBAL
172101100172,MSBAL
172101100173,MSBAL
172101100174,GPBAL
172101100175,MSBAL
172101100177,MSBAL
172101100178,MSBAL
172101100179,MSBAL
172101100180,GPBAL
172101100181,MSBAL
172101100182,MSBAL
172101100183,MSBAL
172101100184,MSBAL
172101100185,MSBAL
172101100186,MSBAL
172101100187,GPBAL
172101100188,GPBAL
172101100189,MSBAL
172101100190,MSBAL
172101100191,MSBAL
172101100192,MSBAL
172101100194,MSBAL
172101100195,MSBAL
172101100196,MSBAL
172101100197,GPBAL
172101100198,MSBAL
172101100199,GPBAL
172101100200,MSBAL
172101100201,MSBAL
172101100202,MSBAL
172101100203,MSBAL
172101100204,MSBAL
172101100205,MSBAL
172101100206,MSBAL
172101100207,MSBAL
172101100208,MSBAL
172101100209,MSBAL
172101100210,GPBAL
172101100211,GPBAL
172101100212,MSBAL
172101100213,MSBAL
172101100214,MSBAL
172101100215,MSBAL
172101100216,MSBAL
172101100217,MSBAL
172101100218,MSBAL
172101100220,MSBAL
172101100221,MSBAL
172101100222,MSBAL
172101100223,MSBAL
172101100224,MSBAL
172101100225,MSBAL
172101100226,MSBAL
172101100227,MSBAL
172101100228,MSBAL
172101100229,MSBAL
172101100230,MSBAL
172101100231,MSBAL
172101100232,MSBAL
172101100233,MSBAL
172101100234,MSBAL
172101100236,MSBAL
172101100237,MSBAL
172101100238,MSBAL
172101100239,MSBAL
172101100240,MSBAL
172101100241,MSBAL
172101100242,MSBAL
172101100243,MSBAL
172101100244,MSBAL
172101100245,MSBAL
172101100246,GPBAL
172101100247,MSBAL
172101100248,MSBAL
172101100249,MSBAL
172101100250,MSBAL
172101100251,MSBAL
172101100252,MSBAL
172101100253,MSBAL
172101100254,MSBAL
172101100255,MSBAL
172101100256,GPBAL
172101100257,MSBAL
172101100258,MSBAL
172101100259,GPBAL
172101100260,MSBAL
172101100261,MSBAL
172101100262,MSBAL
172101100263,MSBAL
172101100264,MSBAL
172101100265,MSBAL
172101100266,MSBAL
172101100267,MSBAL
172101100268,MSBAL
172101100270,MSBAL
172101100271,MSBAL
172101100272,MSBAL
172101100273,MSBAL
172101100274,MSBAL
172101100275,MSBAL
172101100276,MSBAL
172101100277,MSBAL
172101100278,MSBAL
172101100279,MSBAL
172101100280,MSBAL
172101100281,MSBAL
172101100282,MSBAL
172101100283,MSBAL
172101100285,MSBAL
172101100286,MSBAL
172101100287,GPBAL
172101100288,MSBAL
172101100289,MSBAL
172101100290,GPBAL
172101100291,MSBAL
172101100292,MSBAL
172101100293,MSBAL
172101100294,MSBAL
172101100295,MSBAL
172101100296,MSBAL
172101100297,GPBAL
172101100298,GPBAL
172101100299,GPBAL
172101100300,MSBAL
172101100301,MSBAL
172101100302,MSBAL
172101100303,MSBAL
172101100304,GPBAL
172101100305,MSBAL
172101100306,MSBAL
172101100307,BAL_O
172101100308,MSBAL
172101100309,MSBAL
172101100310,MSBAL
172101100311,MSBAL
172101100312,MSBAL
172101100313,MSBAL
172101100314,MSBAL
172101100315,MSBAL
172101100316,MSBAL
172101100317,MSBAL
172101100319,MSBAL
172101100322,MSBAL
172101100323,BAL_O
172101100324,MSBAL
172101100325,BAL_O
172101100326,MSBAL
172101100327,BAL_O
172101100328,BAL_O
172101100329,BAL_O
172101100330,BAL_O
172101100331,BAL_O
172101100332,MSBAL
172101100333,MSBAL
172101100334,BAL_O
172101100335,BAL_O
172101100336,BAL_O
172101100337,BAL_O
172101100338,BAL_O
172101100339,BAL_O
172101100340,BAL_O
172101100341,BAL_O
172101100342,BAL_O
172101100344,BAL_O
172101100345,BAL_O
172101100346,MSBAL
172101100347,MSBAL
172101100348,BAL_O
172101100349,GPBAL
172101100350,MSBAL
172101100351,MSBAL
172101100353,MSBAL
172101100354,MSBAL
172101100355,MSBAL
172101100356,MSBAL
172101100359,MSBAL
172101100360,BAL_O
172101100361,BAL_O
172101100362,MSBAL
172101100364,MSBAL
172101100365,MSBAL
172101100366,MSBAL
172101100367,MSBAL
172101100368,MSBAL
172101100369,MSBAL
172101100370,MSBAL
172101100371,MSBAL
172101100372,MSBAL
172101100373,BAL_O
172101100374,MSBAL
172101100375,MSBAL
172101100376,MSBAL
172101100377,MSBAL
172101100378,MSBAL
172101100379,BAL_O
172101100380,MSBAL
172101100381,MSBAL
172101100382,BAL_O
172101100383,MSBAL
172101100384,MSBAL
172101100385,BAL_O
172101100386,MSBAL
172101100387,MSBAL
172101100388,BAL_O
172101100389,MSBAL
172101100390,MSBAL
172101100391,MSBAL
172101100392,MSBAL
172101100393,MSBAL
172101100394,MSBAL
172101100395,MSBAL
172101100396,MSBAL
172101100397,MSBAL
172101100398,MSBAL
172101100399,MSBAL
172101100400,MSBAL
172101100401,MSBAL
172101100402,MSBAL
172101100403,MSBAL
172101100404,MSBAL
172101100405,MSBAL
172101100406,MSBAL
172101100407,MSBAL
172101100408,MSBAL
172101100409,MSBAL
172101100410,MSBAL
172101100411,MSBAL
172101100412,MSBAL
172101100413,MSBAL
172101100414,MSBAL
172101100415,MSBAL
172101100416,MSBAL
172101100417,MSBAL
172101100418,MSBAL
172101100419,MSBAL
172101100420,MSBAL
172101100421,MSBAL
172101100422,MSBAL
172101100423,MSBAL
172101100424,MSBAL
172101100425,BAL_O
172101100426,MSBAL
172101100427,MSBAL
172101100428,MSBAL
172101100429,MSBAL
172101100430,MSBAL
172101100431,MSBAL
172101100432,MSBAL
172101100433,MSBAL
172101100434,GPBAL
172101100435,MSBAL
172101100436,MSBAL
172101100437,MSBAL
172101100438,MSBAL
172101100439,MSBAL
172101100440,MSBAL
172101100441,MSBAL
172101100442,MSBAL
172101100443,MSBAL
172101100445,MSBAL
172101100446,MSBAL
172101100447,BAL_O
172101100448,MSBAL
172101100449,MSBAL
172101100450,MSBAL
172101100451,MSBAL
172101100452,MSBAL
172101100453,MSBAL
172101100454,MSBAL
172101100455,MSBAL
172101100456,MSBAL
172101100457,MSBAL
172101100458,MSBAL
172101100460,MSBAL
172101100461,BAL_O
172101100462,MSBAL
172101100464,MSBAL
172101100465,MSBAL
172101100466,MSBAL
172101100467,MSBAL
172101100468,MSBAL
172101100469,MSBAL
172101100470,MSBAL
172101100471,MSBAL
172101100472,MSBAL
172101100473,MSBAL
172101100474,MSBAL
172101100475,MSBAL
172101100476,MSBAL
172101100477,MSBAL
172101100478,MSBAL
172101100479,MSBAL
172101100480,MSBAL
172101100481,MSBAL
172101100482,MSBAL
172101100483,MSBAL
172101100484,MSBAL
172101100485,MSBAL
172101100486,MSBAL
172101100487,MSBAL
172101100488,MSBAL
172101100489,BAL_O
172101100490,MSBAL
172101100493,MSBAL
172101100494,MSBAL
172101100495,MSBAL
172101100496,MSBAL
172101100497,MSBAL
172101100498,MSBAL
172101100499,MSBAL
172101100500,GPBAL
172101100501,MSBAL
172101100502,MSBAL
172101100503,MSBAL
172101100504,MSBAL
172101100505,MSBAL
172101100506,MSBAL
172101100507,MSBAL
172101100508,MSBAL
172101100509,MSBAL
172101100510,GPBAL
172101100511,MSBAL
172101100512,MSBAL
172101100513,MSBAL
172101100515,MSBAL
172101100516,MSBAL
172101100517,MSBAL
172101100518,GPBAL
172101100519,MSBAL
172101100520,MSBAL
172101100521,MSBAL
172101100522,MSBAL
172101100523,MSBAL
172101100524,MSBAL
172101100525,MSBAL
172101100527,MSBAL
172101100528,MSBAL
172101100529,MSBAL
172101100530,MSBAL
172101100531,MSBAL
172101100532,MSBAL
172101100533,MSBAL
172101100534,MSBAL
172101100535,MSBAL
172101100536,MSBAL
172101100537,MSBAL
172101100538,MSBAL
172101100539,MSBAL
172101100540,MSBAL
172101100541,GPBAL
172101100542,MSBAL
172101100543,MSBAL
172101100544,MSBAL
172101100545,MSBAL
172101100546,MSBAL
172101100547,GPBAL
172101100548,MSBAL
172101100549,MSBAL
172101100550,MSBAL
172101100551,BAL_O
172101100552,MSBAL
172101100553,MSBAL
172101100554,MSBAL
172101100555,MSBAL
172101100556,MSBAL
172101100557,MSBAL
172101100558,MSBAL
172101100559,MSBAL
172101100560,MSBAL
172101100561,MSBAL
172101100562,MSBAL
172101100563,MSBAL
172101100564,MSBAL
172101100565,GPBAL
172101100566,MSBAL
172101100567,MSBAL
172101100568,GPBAL
172101100569,MSBAL
172101100570,MSBAL
172101100571,MSBAL
172101100572,MSBAL
172101100573,MSBAL
172101100574,MSBAL
172101100575,GPBAL
172101100576,MSBAL
172101100577,MSBAL
172101100578,MSBAL
172101100579,MSBAL
172101100580,MSBAL
172101100581,MSBAL
172101100582,MSBAL
172101100584,MSBAL
172101100585,MSBAL
172101100586,MSBAL
172101100587,MSBAL
172101100588,MSBAL
172101100589,MSBAL
172101100590,MSBAL
172101100591,MSBAL
172101100592,MSBAL
172101100593,MSBAL
172101100594,MSBAL
172101100595,MSBAL
172101100597,BAL_O
172101100598,BAL_O
172101100599,MSBAL
172101100600,MSBAL
172101100601,MSBAL
172101100602,MSBAL
172101100603,MSBAL
172101100604,MSBAL
172101100606,MSBAL
172101100607,MSBAL
172101100608,MSBAL
172101100609,MSBAL
172101100610,MSBAL
172101100611,MSBAL
172101100612,MSBAL
172101100613,MSBAL
172101100614,MSBAL
172101100615,MSBAL
172101100616,MSBAL
172101100617,BAL_O
172101100618,MSBAL
172101100619,MSBAL
172101100620,MSBAL
172101100621,MSBAL
172101100622,MSBAL
172101100623,BAL_O
172101100624,MSBAL
172101100625,MSBAL
172101100626,MSBAL
172101100627,MSBAL
172101100628,MSBAL
172101100629,MSBAL
172101100630,MSBAL
172101100631,MSBAL
172101100632,BAL_O
172101100633,MSBAL
172101100634,GPBAL
172101100635,MSBAL
172101100636,MSBAL
172101100637,MSBAL
172101100638,MSBAL
172101100639,MSBAL
172101100640,MSBAL
172101100641,MSBAL
172101100642,MSBAL
172101100643,MSBAL
172101100644,MSBAL
172101100645,MSBAL
172101100646,MSBAL
172101100647,MSBAL
172101100648,MSBAL
172101100649,MSBAL
172101100651,MSBAL
172101100652,MSBAL
172101100653,MSBAL
172101100654,MSBAL
172101100655,MSBAL
172101100656,MSBAL
172101100657,MSBAL
172101100658,MSBAL
172101100659,MSBAL
172101100660,MSBAL
172101100661,MSBAL
172101100662,MSBAL
172101100663,BAL_O
172101100664,MSBAL
172101100665,MSBAL
172101100666,MSBAL
172101100667,MSBAL
172101100668,MSBAL
172101100669,MSBAL
172101100670,MSBAL
172101100671,MSBAL
172101100672,MSBAL
172101100673,MSBAL
172101100674,MSBAL
172101100675,MSBAL
172101100677,BAL_O
172101100678,MSBAL
172101100679,MSBAL
172101100680,BAL_O
172101100681,BAL_O
172101100683,MSBAL
172101100684,MSBAL
172101100685,BAL_O
172101100686,BAL_O
172101100687,BAL_O
172101100689,BAL_O
172101100690,BAL_O
172101100691,MSBAL
172101100692,MSBAL
172101100693,MSBAL
172101100694,MSBAL
172101100695,MSBAL
172101100696,BAL_O
172101100697,GPBAL
172101100698,MSBAL
172101100699,MSBAL
172101100700,MSBAL
172101100701,MSBAL
172101100702,MSBAL
172101100703,MSBAL
172101100705,MSBAL
172101100706,MSBAL
172101100708,MSBAL
172101100709,MSBAL
172101100710,MSBAL
172101100711,MSBAL
172101100712,MSBAL
172101100713,MSBAL
172101100714,MSBAL
172101100715,MSBAL
172101100716,MSBAL
172101100717,MSBAL
172101100719,MSBAL
172101100720,MSBAL
172101100721,MSBAL
172101100722,MSBAL
172101100723,MSBAL
172101100724,MSBAL
172101100725,MSBAL
172101100726,MSBAL
172101100727,MSBAL
172101100728,MSBAL
172101100729,MSBAL
172101100730,MSBAL
172101100731,MSBAL
172101100732,MSBAL
172101100733,MSBAL
172101100734,MSBAL
172101100735,MSBAL
172101100736,MSBAL
172101100737,MSBAL
172101100738,MSBAL
172101100739,MSBAL
172101100740,MSBAL
172101100741,MSBAL
172101100743,GPBAL
172101100744,MSBAL
172101100745,MSBAL
172101100746,MSBAL
172101100747,MSBAL
172101100748,MSBAL
172101100749,BAL_O
172101100750,MSBAL
172101100751,MSBAL
172101100752,MSBAL
172101100753,MSBAL
172101100754,MSBAL
172101100755,MSBAL
172101100757,MSBAL
172101100758,MSBAL
172101100759,MSBAL
172101100760,MSBAL
172101100761,MSBAL
172101100762,MSBAL
172101100763,MSBAL
172101100764,MSBAL
172101100765,MSBAL
172101100766,MSBAL
172101100768,MSBAL
172101100769,MSBAL
172101100771,MSBAL
172101100773,MSBAL
172101100774,MSBAL
172101100775,MSBAL
172101100776,MSBAL
172101100777,MSBAL
172101100778,MSBAL
172101100779,MSBAL
172101100780,MSBAL
172101100781,MSBAL
172101100782,MSBAL
172101100783,MSBAL
172101100785,MSBAL
172101100786,MSBAL
172101100787,MSBAL
172101100788,MSBAL
172101100789,MSBAL
172101100790,MSBAL
172101100791,MSBAL
172101100792,MSBAL
172101100793,MSBAL
172101100794,MSBAL
172101100795,MSBAL
172101100796,MSBAL
172101100797,MSBAL
172101100798,MSBAL
172101100799,MSBAL
172101100800,MSBAL
172101100801,MSBAL
172101100802,MSBAL
172101100803,MSBAL
172101100804,MSBAL
172101100805,MSBAL
172101100806,MSBAL
172101100807,MSBAL
172101100808,MSBAL
172101100809,MSBAL
172101100810,MSBAL
172101100811,MSBAL
172101100812,MSBAL
172101100813,MSBAL
172101100814,MSBAL
172101100815,MSBAL
172101100816,MSBAL
172101100817,MSBAL
172101100818,MSBAL
172101100819,MSBAL
172101100821,MSBAL
172101100822,MSBAL
172101100823,MSBAL
172101100826,MSBAL
172101100827,MSBAL
172101100828,MSBAL
172101100829,MSBAL
172101100830,MSBAL
172101100832,MSBAL
172101100833,MSBAL
172101100834,MSBAL
172101100835,MSBAL
172101100836,MSBAL
172101100838,MSBAL
172101100839,MSBAL
172101100840,MSBAL
172101100841,MSBAL
172101100842,MSBAL
172101100843,MSBAL
172101100844,MSBAL
172101100845,MSBAL
172101100846,MSBAL
172101100847,MSBAL
172101100848,MSBAL
172101100849,MSBAL
172101100850,MSBAL
172101100851,MSBAL
172101100853,MSBAL
172101100854,MSBAL
172101100855,MSBAL
172101100856,MSBAL
172101100857,MSBAL
172101100858,MSBAL
172101100859,MSBAL
172101100860,MSBAL
172101100861,MSBAL
172101100862,MSBAL
172101100863,MSBAL
